,tile_id,fans,blotches
8110,APF00008tc,1,0
10019,APF0000aon,1,1
8387,APF0000939,1,1
1824,APF00001jq,0,1
22810,APF0000pcy,1,1
114,APF000003x,1,1
3393,APF0000321,1,1
6726,APF000079n,0,1
28816,APF0000wd4,1,1
22182,APF0000oa4,1,1
23075,APF0000pko,1,1
24464,APF0000qy1,0,1
6764,APF00007as,0,1
19119,APF0000kbd,0,1
1306,APF000013z,0,1
1733,APF00001gy,1,1
13925,APF0000es6,1,0
1757,APF00001ho,1,0
20831,APF0000mrv,1,1
8617,APF00009aa,0,1
26090,APF0000su5,1,1
9519,APF0000a5m,0,1
16016,APF0000he8,0,1
7580,APF000084h,1,0
10858,APF0000bex,1,1
7130,APF00007m7,0,1
25246,APF0000ryi,1,1
227,APF000007t,0,1
26648,APF0000tf3,1,1
1729,APF00001gt,0,1
16805,APF0000i5s,1,1
4912,APF00005ko,0,1
16166,APF0000hnx,1,0
3627,APF00003by,1,1
1263,APF000012g,0,1
21844,APF0000nnv,0,1
5006,APF00005nw,1,1
9600,APF0000a8e,0,1
17481,APF0000is0,1,0
27672,APF0000v2u,1,0
1477,APF000019f,0,1
2724,APF00002db,0,1
25743,APF0000sk8,1,1
9797,APF0000aes,0,1
26917,APF0000tnq,1,0
5922,APF00006jd,1,1
17439,APF0000iqq,0,1
18157,APF0000jj1,0,1
7942,APF00008m3,1,0
2538,APF0000263,0,1
2005,APF00001oy,0,1
17316,APF0000ims,0,0
8369,APF000092q,0,1
13809,APF0000em8,1,1
4326,APF000049i,1,1
8615,APF00009a7,1,1
8410,APF000093z,1,0
21416,APF0000na4,1,1
2491,APF000024c,0,1
28571,APF0000w69,1,1
3641,APF00003cw,0,1
1268,APF000012l,0,1
29599,APF0000wzu,0,1
13571,APF0000e8k,0,1
11137,APF0000bmr,1,0
18115,APF0000jhs,0,1
11490,APF0000bwv,1,0
3785,APF00003kq,1,1
9552,APF0000a6s,1,1
9390,APF0000a1h,1,1
7075,APF00007ko,0,1
11969,APF0000ceh,1,1
29650,APF0000x2l,1,1
2175,APF00001ts,0,1
2225,APF00001v8,1,1
10488,APF0000b4e,1,1
9446,APF0000a3c,1,0
13522,APF0000e6w,1,1
1985,APF00001oe,0,1
19780,APF0000kur,0,1
19140,APF0000kc1,0,1
27960,APF0000vdz,0,1
4132,APF000041a,1,1
7159,APF00007n0,0,1
29261,APF0000wpi,1,1
10552,APF0000b6a,1,0
19160,APF0000kcp,0,1
29080,APF0000wkh,1,0
20512,APF0000m8j,0,1
3773,APF00003k9,0,1
13895,APF0000eq0,1,1
9245,APF00009we,1,0
15882,APF0000h9l,0,1
12762,APF0000d7f,1,0
25663,APF0000shw,1,0
22460,APF0000ozb,1,1
1044,APF00000vy,1,1
12437,APF0000ctp,1,1
22845,APF0000pdx,1,1
17939,APF0000jcb,0,1
25473,APF0000scg,0,1
26829,APF0000tl4,1,1
16271,APF0000hqu,1,1
3203,APF00002wa,0,1
26221,APF0000syw,1,0
6497,APF00006zd,0,1
7732,APF00008cg,0,1
18674,APF0000jy1,0,1
7405,APF00007tu,0,1
25918,APF0000sp5,1,0
8126,APF00008tx,0,1
29275,APF0000wpw,1,1
15346,APF0000gq8,1,1
22453,APF0000oyj,0,0
7996,APF00008of,0,1
6942,APF00007gx,0,1
26804,APF0000tkf,1,0
18078,APF0000jgo,0,1
22133,APF0000o5n,0,1
27494,APF0000uft,1,0
1286,APF0000136,1,1
26549,APF0000tc8,1,1
22374,APF0000otz,1,1
20356,APF0000m0m,1,1
24932,APF0000rki,1,1
19437,APF0000kks,1,1
23991,APF0000qeh,1,1
13739,APF0000ek9,0,1
10331,APF0000ay9,1,0
18482,APF0000jsh,1,1
12822,APF0000d94,1,0
6210,APF00006rd,0,1
430,APF00000e2,0,1
1163,APF00000za,1,1
819,APF00000pf,1,1
692,APF00000ls,0,1
10453,APF0000b3d,1,1
16170,APF0000ho1,1,1
24698,APF0000r5v,1,0
2718,APF00002d2,0,1
10000,APF0000ao3,1,1
10334,APF0000ayc,1,0
28181,APF0000vv8,1,1
24180,APF0000qmc,0,1
25323,APF0000s13,1,0
10014,APF0000aoi,1,1
9125,APF00009sc,1,0
8421,APF000094c,0,1
25621,APF0000sgm,1,1
21199,APF0000n32,0,1
6607,APF0000764,0,1
29419,APF0000wtw,1,1
22842,APF0000pdu,1,1
19735,APF0000ktf,1,1
29426,APF0000wu3,1,0
6264,APF00006sv,0,1
27147,APF0000u1v,0,1
4220,APF000045z,1,1
10975,APF0000bi6,1,1
14962,APF0000gbh,0,1
240,APF0000088,0,1
25852,APF0000snb,1,1
7869,APF00008in,1,1
23494,APF0000pzn,1,0
21759,APF0000nlf,0,1
20236,APF0000lo6,0,1
1247,APF000011x,0,1
26041,APF0000ssq,1,1
2849,APF00002ia,1,1
376,APF00000cj,0,1
28394,APF0000w1c,1,1
14555,APF0000fkr,0,1
5419,APF000060x,1,1
945,APF00000t1,1,1
9898,APF0000ajp,0,1
17045,APF0000idj,1,0
1480,APF000019i,0,1
19527,APF0000knh,1,1
25069,APF0000roe,1,0
6543,APF000070y,0,1
28602,APF0000w74,1,1
13833,APF0000emw,1,1
159,APF000005e,0,1
29128,APF0000wlt,1,0
15422,APF0000gsu,1,0
25098,APF0000rp8,1,1
961,APF00000th,1,1
16985,APF0000iau,1,1
29168,APF0000wmx,1,1
9391,APF0000a1i,1,0
21790,APF0000nmc,1,1
15170,APF0000gl7,1,1
10785,APF0000bcu,1,1
12479,APF0000cv2,1,0
9428,APF0000a2o,0,1
571,APF00000ie,0,1
19515,APF0000kn4,1,1
10555,APF0000b6d,0,1
16297,APF0000hrk,1,0
19689,APF0000ks5,0,1
9289,APF00009xw,0,1
18022,APF0000jf1,0,1
19793,APF0000kv4,0,1
13437,APF0000e2t,1,1
9414,APF0000a29,0,1
11965,APF0000ced,1,1
21216,APF0000n3m,0,1
94,APF0000038,1,1
17227,APF0000iju,0,1
7632,APF0000870,1,1
13541,APF0000e7f,1,1
750,APF00000ni,1,1
25432,APF0000s72,1,0
11451,APF0000bvr,1,1
18680,APF0000jy8,1,0
6149,APF00006po,1,1
208,APF0000075,1,1
3415,APF000032n,1,0
17909,APF0000jb0,0,1
24864,APF0000rii,1,1
19813,APF0000kvp,1,1
25570,APF0000sf7,0,1
6993,APF00007ie,0,1
998,APF00000ul,1,1
24283,APF0000qqx,1,0
27936,APF0000vdb,0,1
5820,APF00006gi,1,1
9157,APF00009tj,1,1
27379,APF0000uc1,1,1
472,APF00000fb,0,1
29663,APF0000x36,1,1
17793,APF0000j66,0,1
27585,APF0000urn,1,0
15456,APF0000gu0,1,1
7979,APF00008nn,0,1
19417,APF0000kk8,0,0
22208,APF0000ocl,0,1
1243,APF000011s,0,1
27363,APF0000ubi,0,1
10222,APF0000av3,0,1
521,APF00000gu,0,1
10072,APF0000aqd,1,0
27300,APF0000u97,1,1
3368,APF000031c,0,1
1173,APF00000zk,1,1
17648,APF0000izr,1,1
1838,APF00001k7,0,1
19241,APF0000kez,0,1
315,APF00000aj,1,1
12880,APF0000dar,0,1
25336,APF0000s1o,1,1
1166,APF00000zd,1,1
6098,APF00006o9,1,1
7749,APF00008d2,0,0
1299,APF000013p,0,1
25579,APF0000sfg,1,0
6902,APF00007fe,0,1
11676,APF0000c2a,1,1
7771,APF00008dx,0,1
12305,APF0000cpc,0,1
15152,APF0000gkp,0,1
14659,APF0000ftp,0,1
21647,APF0000nhz,1,1
7121,APF00007ly,0,1
18658,APF0000jxl,0,1
8184,APF00008w4,0,1
694,APF00000lu,0,1
14978,APF0000ge1,0,1
3457,APF0000340,0,1
2594,APF0000287,0,1
11815,APF0000c9m,1,1
11477,APF0000bwi,1,1
18347,APF0000joo,0,1
9205,APF00009v5,0,1
15669,APF0000h1l,1,1
554,APF00000hw,0,1
10700,APF0000bag,1,1
21263,APF0000n52,0,1
25881,APF0000so4,1,1
25527,APF0000sdz,0,1
24227,APF0000qoo,0,1
25697,APF0000siw,1,1
28783,APF0000wc6,1,0
18218,APF0000jkt,1,1
1409,APF000017h,0,1
3879,APF00003p4,1,1
1936,APF00001n1,0,1
6125,APF00006p0,1,1
23919,APF0000qch,0,1
3201,APF00002w7,0,1
14370,APF0000fbs,1,1
1639,APF00001e4,1,1
26183,APF0000sws,1,1
28024,APF0000vju,0,1
19600,APF0000kpm,0,1
14549,APF0000fjv,0,1
28553,APF0000w5r,0,1
25710,APF0000sj9,1,1
26496,APF0000taq,1,1
3338,APF000030i,0,1
10082,APF0000aqp,1,0
25751,APF0000skg,1,1
542,APF00000hj,0,1
27641,APF0000uze,0,1
11336,APF0000bsf,1,1
18127,APF0000ji4,0,1
24936,APF0000rkm,0,1
5181,APF00005ti,1,1
8094,APF00008sl,0,1
29567,APF0000wyl,0,0
1141,APF00000yo,1,1
18992,APF0000k7n,1,1
3406,APF000032e,0,1
6807,APF00007c1,0,1
8161,APF00008vd,1,1
13709,APF0000ejd,1,1
24044,APF0000qfy,1,1
25254,APF0000ryq,1,0
23754,APF0000q7v,1,1
8431,APF000094m,1,0
17546,APF0000iu4,1,1
2779,APF00002fl,0,1
12707,APF0000d4u,1,0
17513,APF0000isy,1,1
26993,APF0000tq3,1,1
7329,APF00007rq,0,1
25609,APF0000sga,1,1
25867,APF0000snq,0,1
13491,APF0000e61,0,1
27404,APF0000ucy,1,0
21174,APF0000n28,1,1
19303,APF0000kgt,0,1
16923,APF0000i93,1,1
29518,APF0000wwn,1,0
24948,APF0000rky,1,1
16994,APF0000iba,0,1
15208,APF0000gm9,1,1
21632,APF0000nhi,1,0
3637,APF00003cr,0,1
14053,APF0000exw,0,1
8991,APF00009ng,1,0
9794,APF0000ael,1,1
9184,APF00009ug,0,1
26288,APF0000t4j,1,1
21709,APF0000nju,1,0
2380,APF000020d,1,1
12199,APF0000clp,1,0
11275,APF0000bqp,1,1
5119,APF00005ri,0,1
15914,APF0000hai,0,1
3904,APF00003qi,0,1
13237,APF0000dvv,1,0
19757,APF0000ku2,1,1
27793,APF0000v8n,0,1
8924,APF00009kg,1,0
19718,APF0000ksy,1,1
12253,APF0000cne,1,0
4695,APF000058x,1,0
8866,APF00009hw,1,0
16703,APF0000i2y,1,1
16736,APF0000i3v,1,1
1897,APF00001ly,0,1
26082,APF0000stx,1,1
3719,APF00003hp,1,1
2540,APF0000268,0,1
26381,APF0000t7f,1,1
29467,APF0000wv8,1,0
28265,APF0000vxp,1,1
21585,APF0000nfu,1,1
13652,APF0000ee0,1,1
6744,APF00007a6,0,1
3044,APF00002px,0,1
10507,APF0000b4y,1,0
7497,APF00007zk,1,1
27934,APF0000vd9,0,1
21474,APF0000nc0,1,1
26780,APF0000tjr,1,0
27269,APF0000u82,1,1
21163,APF0000n1w,1,1
18626,APF0000jwo,1,1
18910,APF0000k55,0,1
21250,APF0000n4p,1,1
15343,APF0000gq5,0,1
3544,APF000036n,0,1
610,APF00000jh,1,1
15459,APF0000gu5,0,1
2647,APF00002a9,0,1
16527,APF0000hxz,1,0
5303,APF00005xc,0,1
15075,APF0000gij,1,1
1755,APF00001hm,0,1
23421,APF0000pxk,0,1
15772,APF0000h65,1,0
13274,APF0000dxe,1,0
10888,APF0000bfr,1,1
3653,APF00003dq,0,1
15200,APF0000gm1,0,1
27904,APF0000vcb,0,1
20250,APF0000lqc,0,1
2022,APF00001pf,0,1
25639,APF0000sh8,1,1
305,APF00000a8,1,0
12629,APF0000d1d,1,0
21934,APF0000nrr,0,0
23175,APF0000pnl,1,0
22712,APF0000pa8,1,1
25073,APF0000roi,1,1
28417,APF0000w1z,1,1
14446,APF0000fep,0,1
18643,APF0000jx6,0,1
27833,APF0000va4,1,1
14853,APF0000g1v,1,0
16828,APF0000i6f,1,1
11468,APF0000bw8,1,0
24183,APF0000qmi,1,0
14779,APF0000fym,1,0
979,APF00000u1,1,1
11474,APF0000bwe,0,1
18801,APF0000k1v,0,1
7156,APF00007mx,0,1
27859,APF0000vaz,1,1
917,APF00000s8,1,1
9177,APF00009u6,1,0
11209,APF0000bos,1,1
16154,APF0000hk0,1,1
25995,APF0000sre,1,0
12016,APF0000cfu,1,0
25964,APF0000sqi,1,1
28588,APF0000w6q,1,0
17366,APF0000ioe,0,1
16402,APF0000hui,1,1
10382,APF0000azo,1,0
7393,APF00007ti,0,1
21726,APF0000nkf,1,1
17467,APF0000irl,1,1
28453,APF0000w2z,1,1
3949,APF00003t0,1,1
3999,APF00003vj,1,1
25744,APF0000sk9,1,1
15418,APF0000gsp,0,1
11998,APF0000cfc,1,1
50,APF000001q,0,1
23398,APF0000pwx,1,0
26637,APF0000ter,1,0
25892,APF0000sof,1,0
28385,APF0000w13,1,1
24375,APF0000quc,0,1
28640,APF0000w86,1,1
1503,APF00001a5,1,1
22661,APF0000p8t,1,1
20327,APF0000lxv,0,1
18534,APF0000ju1,0,1
10464,APF0000b3o,1,1
17352,APF0000inw,1,1
3171,APF00002v1,0,1
29126,APF0000wlr,1,0
12864,APF0000daa,0,1
13221,APF0000dv2,1,1
18151,APF0000jiv,0,1
26854,APF0000tlt,1,1
17522,APF0000ita,1,1
7,APF0000009,1,1
28900,APF0000wfg,1,1
1432,APF0000186,0,1
21189,APF0000n2q,1,1
23138,APF0000pmk,1,0
12084,APF0000chr,1,1
1259,APF000012b,0,1
4149,APF0000425,1,0
11629,APF0000c0r,1,1
456,APF00000et,0,1
2118,APF00001s5,0,1
14346,APF0000faw,0,1
5657,APF00006bz,1,1
10420,APF0000b17,1,1
12184,APF0000cl5,1,0
8893,APF00009iz,1,0
7992,APF00008oa,1,1
14723,APF0000fw6,0,1
2409,APF000021f,0,0
6,APF0000008,0,1
8711,APF00009d3,0,1
16211,APF0000hp6,1,1
14513,APF0000fhc,0,1
24820,APF0000r9g,1,1
11311,APF0000brp,1,1
1056,APF00000wa,1,1
25754,APF0000skj,0,1
17188,APF0000iil,1,1
24309,APF0000qru,0,1
27033,APF0000tra,0,1
15558,APF0000gxl,1,1
20895,APF0000mtp,1,1
11816,APF0000c9n,1,1
679,APF00000lf,0,1
6810,APF00007c4,0,1
16470,APF0000hwe,1,0
22736,APF0000paw,0,1
13967,APF0000ev3,0,1
2266,APF00001wg,1,1
1001,APF00000uo,0,1
5331,APF00005y5,0,1
36,APF000001b,0,1
3713,APF00003hg,0,1
11583,APF0000bzh,1,1
6422,APF00006x9,0,1
8200,APF00008wp,1,1
21213,APF0000n3j,0,0
27867,APF0000vb7,1,1
1614,APF00001dd,1,1
4262,APF000047f,1,0
8981,APF00009n5,1,1
23633,APF0000q3j,1,1
15405,APF0000gsa,0,1
515,APF00000gn,0,1
5663,APF00006c5,1,1
26442,APF0000t97,1,1
7778,APF00008eb,1,0
13161,APF0000dr7,1,1
22108,APF0000o2x,0,1
24965,APF0000rlf,0,1
11780,APF0000c8i,0,1
23203,APF0000pog,1,1
28628,APF0000w7u,1,1
21654,APF0000ni6,1,1
12621,APF0000d0y,1,0
13690,APF0000ehu,1,1
2106,APF00001rt,1,1
26482,APF0000tab,1,0
21512,APF0000nde,1,0
23231,APF0000pp8,1,0
14366,APF0000fbo,0,1
12549,APF0000cxh,1,0
12491,APF0000cvh,1,0
28218,APF0000vwe,0,1
10629,APF0000b8g,1,1
960,APF00000tg,1,1
22691,APF0000p9n,0,1
25577,APF0000sfe,1,1
10181,APF0000atu,1,0
12267,APF0000cny,0,1
7701,APF00008ap,1,0
21994,APF0000nub,1,1
9343,APF00009zo,1,1
2535,APF000025x,1,1
23051,APF0000pjz,1,1
14301,APF0000f8j,1,0
25290,APF0000rzx,0,1
16487,APF0000hwv,1,1
5694,APF00006d0,1,1
18850,APF0000k3c,0,1
8930,APF00009kr,0,1
13076,APF0000dkg,1,0
23718,APF0000q6v,1,1
23303,APF0000pr8,1,1
18311,APF0000jnj,0,1
8361,APF000092h,1,1
6802,APF00007bw,0,1
25972,APF0000sqq,1,0
7122,APF00007lz,0,1
11669,APF0000c20,1,1
6199,APF00006r2,0,1
27550,APF0000ul6,1,0
7356,APF00007sh,0,1
18095,APF0000jh7,1,1
16458,APF0000hw2,1,0
28948,APF0000wgs,1,0
3826,APF00003mn,1,1
17598,APF0000iwt,1,1
22192,APF0000oaj,1,0
2768,APF00002f5,0,1
3695,APF00003gi,0,1
29665,APF0000x39,0,1
343,APF00000bj,1,1
14489,APF0000fgg,1,1
10248,APF0000avu,1,0
26675,APF0000tg5,0,1
25941,APF0000spv,1,1
7733,APF00008ci,0,1
3693,APF00003gg,1,1
22309,APF0000omv,1,1
18621,APF0000jwj,0,1
26965,APF0000tp9,0,1
29111,APF0000wlc,1,0
23451,APF0000pyf,1,1
16464,APF0000hw8,1,0
7058,APF00007k7,0,1
26340,APF0000t67,1,1
21717,APF0000nk2,1,1
20161,APF0000lgk,0,1
4592,APF00004ub,0,1
5478,APF000062n,1,1
24901,APF0000rjl,1,1
12302,APF0000cp8,1,0
24307,APF0000qrs,0,1
14940,APF0000g8w,0,1
8040,APF00008qa,1,0
24302,APF0000qrm,0,1
26061,APF0000stb,1,0
1512,APF00001ae,1,1
9406,APF0000a1y,0,1
16019,APF0000hec,0,1
7477,APF00007xx,1,1
8321,APF0000918,0,1
4622,APF00004v7,1,1
28880,APF0000wew,1,0
2075,APF00001qy,1,1
18555,APF0000jum,0,1
21908,APF0000nqi,0,1
13445,APF0000e3b,1,1
20060,APF0000l5j,1,0
7166,APF00007n7,0,1
28604,APF0000w76,1,1
22449,APF0000oya,1,1
20423,APF0000m4m,1,1
29302,APF0000wqn,1,1
21554,APF0000nes,1,1
7764,APF00008dn,0,1
22142,APF0000o6f,0,1
3761,APF00003jq,1,0
29254,APF0000wpb,1,0
11807,APF0000c9d,1,1
5530,APF0000646,1,1
11627,APF0000c0p,1,1
15715,APF0000h3i,0,1
5380,APF00005zo,0,1
4011,APF00003w6,1,1
26249,APF0000t0x,1,0
6364,APF00006vn,1,1
21198,APF0000n30,0,1
8275,APF00008zk,1,1
15050,APF0000ghu,1,1
22679,APF0000p9b,1,1
13977,APF0000evf,0,1
27155,APF0000u2l,1,1
24009,APF0000qez,0,1
16231,APF0000hpq,1,1
24426,APF0000qwh,1,0
27523,APF0000ugs,0,1
17852,APF0000j8k,0,1
4543,APF00004sp,0,1
21118,APF0000n0k,0,1
20410,APF0000m3w,0,0
25282,APF0000rzn,1,1
22975,APF0000phq,1,1
18679,APF0000jy7,1,1
25172,APF0000rs9,0,1
18762,APF0000k0l,0,1
27694,APF0000v5l,1,0
8868,APF00009hz,0,1
16634,APF0000i10,1,1
25682,APF0000sif,0,1
18208,APF0000jki,0,1
6007,APF00006lq,1,1
17311,APF0000imm,1,1
15668,APF0000h1k,1,0
12488,APF0000cvd,1,0
2875,APF00002j2,0,1
15360,APF0000gqr,0,1
14554,APF0000fkq,0,1
14650,APF0000ftg,1,1
14454,APF0000fey,0,1
18089,APF0000jh1,0,1
15746,APF0000h4p,1,0
1932,APF00001mx,1,1
15622,APF0000gzm,1,1
29614,APF0000x0h,0,1
5757,APF00006er,0,1
27852,APF0000vas,1,1
4803,APF00005fi,0,0
20397,APF0000m31,0,1
20436,APF0000m55,1,1
24231,APF0000qos,1,0
17388,APF0000ip4,1,1
2398,APF000020z,0,1
3891,APF00003po,0,1
10609,APF0000b7v,1,0
26621,APF0000teb,1,1
1861,APF00001kw,0,1
163,APF000005i,1,1
20448,APF0000m5i,1,0
21452,APF0000nbb,1,1
15836,APF0000h8a,1,1
12716,APF0000d57,1,0
21595,APF0000ng6,1,1
5884,APF00006ib,0,1
21114,APF0000n0f,1,1
1087,APF00000x6,0,1
16639,APF0000i15,1,1
11169,APF0000bnn,1,0
8515,APF0000978,0,1
28711,APF0000wa6,0,1
14351,APF0000fb5,0,1
6094,APF00006o5,1,1
22005,APF0000nux,1,1
17664,APF0000j0p,1,1
1190,APF0000101,0,1
2616,APF0000291,0,1
5126,APF00005rp,1,1
16802,APF0000i5p,1,0
11688,APF0000c2q,1,0
12110,APF0000cik,1,1
16442,APF0000hvm,1,1
22117,APF0000o3k,0,1
7141,APF00007mi,0,1
6892,APF00007f0,0,1
25800,APF0000slt,0,1
12012,APF0000cfq,1,1
16795,APF0000i5i,1,1
6051,APF00006my,1,1
21482,APF0000nc8,0,1
24826,APF0000r9x,0,1
21724,APF0000nkd,1,1
15090,APF0000giy,1,1
12346,APF0000cqm,1,0
1108,APF00000xr,1,1
18264,APF0000jm6,0,1
21283,APF0000n5n,1,1
22136,APF0000o5u,0,1
1105,APF00000xo,1,1
12039,APF0000cgh,1,1
2238,APF00001vl,0,1
5633,APF00006bb,1,1
28047,APF0000vm5,1,0
25588,APF0000sfp,1,1
5189,APF00005ts,1,1
16572,APF0000hz9,1,1
16980,APF0000iap,1,1
29434,APF0000wub,1,1
13091,APF0000dm3,0,1
20213,APF0000lm5,0,1
24075,APF0000qhi,1,0
5065,APF00005pr,1,1
25121,APF0000rpv,1,1
4610,APF00004uv,1,1
22285,APF0000ojv,0,1
4376,APF00004b7,0,1
16663,APF0000i1t,1,1
23201,APF0000poe,1,0
25024,APF0000rn3,1,0
1990,APF00001oj,0,1
12156,APF0000ck7,1,0
9031,APF00009p3,1,1
28909,APF0000wfp,1,1
6977,APF00007hy,0,1
17605,APF0000ixf,1,1
22786,APF0000pca,0,1
5428,APF0000616,0,1
10302,APF0000axg,1,1
13447,APF0000e3k,1,1
4183,APF000043q,1,0
11768,APF0000c83,1,1
1672,APF00001f1,0,1
18570,APF0000jv1,0,1
11689,APF0000c2r,1,1
1776,APF00001ia,0,1
7209,APF00007oe,0,1
16650,APF0000i1g,1,0
26464,APF0000t9t,0,1
13351,APF0000e0f,1,1
27180,APF0000u3x,1,1
5100,APF00005qz,1,1
7841,APF00008h5,1,1
24896,APF0000rjg,1,1
15848,APF0000h8m,1,1
2794,APF00002g3,0,1
23409,APF0000px8,0,1
18359,APF0000jp0,0,1
22962,APF0000phc,1,1
14858,APF0000g21,1,1
2269,APF00001wj,1,1
14676,APF0000fub,0,1
16386,APF0000hu2,1,1
16221,APF0000hpg,1,1
5074,APF00005q5,0,1
6099,APF00006oa,1,0
20950,APF0000mvd,1,1
3222,APF00002wy,0,1
26016,APF0000srz,0,1
6064,APF00006nb,1,1
17577,APF0000ivw,1,1
4676,APF0000567,1,0
12278,APF0000coe,1,0
29621,APF0000x16,0,1
25968,APF0000sqm,1,1
9688,APF0000ab1,1,1
28532,APF0000w56,1,1
17835,APF0000j7m,0,1
24327,APF0000qsi,1,0
4633,APF00004wv,0,1
24171,APF0000qm1,1,1
28569,APF0000w67,1,1
21739,APF0000nku,0,1
25991,APF0000sra,1,0
10749,APF0000bbu,1,1
26258,APF0000t1p,1,0
13392,APF0000e1k,1,1
2913,APF00002km,0,1
3411,APF000032j,1,1
12137,APF0000cjl,1,1
15958,APF0000hcf,1,1
20690,APF0000mm9,1,1
17927,APF0000jbv,0,1
28538,APF0000w5c,1,1
15935,APF0000hbe,0,1
18531,APF0000jty,1,1
10901,APF0000bg4,0,1
15814,APF0000h7k,1,0
25328,APF0000s1a,1,0
13900,APF0000eqn,1,0
12381,APF0000crq,1,0
24483,APF0000qys,1,0
24976,APF0000rlr,1,0
17312,APF0000imo,1,1
14218,APF0000f47,1,0
9970,APF0000an8,1,1
2833,APF00002hl,1,1
13402,APF0000e1u,1,1
26931,APF0000to5,1,1
10393,APF0000azz,1,1
3076,APF00002r7,0,1
29251,APF0000wp8,1,1
3626,APF00003bx,1,0
26745,APF0000tir,1,1
20580,APF0000mfg,0,1
6542,APF000070x,0,1
2114,APF00001s1,0,1
3854,APF00003nv,0,1
16732,APF0000i3r,1,1
5294,APF00005x0,1,1
8657,APF00009bj,0,1
5406,APF000060k,1,0
12700,APF0000d4i,1,0
3453,APF000033w,0,1
6466,APF00006yh,0,1
11102,APF0000blq,1,0
18469,APF0000js4,0,1
13277,APF0000dxi,1,1
9087,APF00009r2,1,0
448,APF00000el,0,1
1615,APF00001de,0,1
26711,APF0000thk,1,1
28911,APF0000wfr,1,1
9899,APF0000ajq,1,1
3956,APF00003tc,1,1
16543,APF0000hyf,1,0
26280,APF0000t3i,1,0
1784,APF00001ik,0,1
15164,APF0000gl1,1,1
9412,APF0000a24,0,1
22097,APF0000o14,0,0
26790,APF0000tk1,1,1
7540,APF0000823,0,1
4859,APF00005i8,1,1
27112,APF0000tzf,1,1
4580,APF00004ty,0,1
10338,APF0000ayg,1,0
729,APF00000mx,1,1
7096,APF00007l9,0,1
19481,APF0000km4,1,1
21640,APF0000nhr,1,0
7266,APF00007pz,0,1
13757,APF0000eks,1,1
22339,APF0000opw,1,0
3615,APF00003b9,1,0
976,APF00000ty,1,1
9218,APF00009vi,0,1
8797,APF00009fo,1,0
13391,APF0000e1j,0,1
2179,APF00001tw,1,1
7856,APF00008hy,0,1
28462,APF0000w38,1,1
5494,APF0000633,1,1
20116,APF0000lc8,0,1
6758,APF00007al,0,1
697,APF00000lx,0,1
17535,APF0000itn,1,1
29304,APF0000wqp,1,1
3437,APF000033c,1,0
8458,APF000095f,1,0
25307,APF0000s0f,0,1
19409,APF0000kk0,0,1
8051,APF00008qu,0,1
2876,APF00002j3,1,1
18024,APF0000jf3,0,1
11272,APF0000bqm,1,1
7657,APF000088e,1,0
13835,APF0000emy,1,1
23776,APF0000q8h,0,1
10255,APF0000aw1,0,1
2097,APF00001rk,1,1
24205,APF0000qnv,1,0
14789,APF0000fz0,1,1
28206,APF0000vw1,0,1
7004,APF00007ip,0,1
16908,APF0000i8o,1,1
29616,APF0000x0m,0,1
21571,APF0000nfa,0,1
10944,APF0000bhb,1,1
10706,APF0000bam,1,1
10605,APF0000b7r,0,1
19978,APF0000l0o,0,1
676,APF00000lc,0,1
8402,APF000093q,1,0
19320,APF0000khb,1,1
18702,APF0000jyw,0,1
3219,APF00002wv,0,1
27734,APF0000v6x,0,1
990,APF00000uc,1,1
26228,APF0000szo,1,1
5551,APF000064u,1,1
20547,APF0000mcc,1,0
14314,APF0000f97,1,0
14078,APF0000eyt,1,0
19122,APF0000kbh,1,1
5989,APF00006l8,1,1
9596,APF0000a8a,1,1
1947,APF00001nc,0,1
9242,APF00009w9,1,1
22943,APF0000pgr,0,1
24817,APF0000r9d,1,0
4485,APF00004f2,1,1
13902,APF0000eqt,1,0
5030,APF00005ok,1,1
18504,APF0000jt6,0,1
2263,APF00001wc,0,1
7016,APF00007j1,0,1
18741,APF0000k00,0,1
20586,APF0000mg8,1,0
20808,APF0000mr6,1,0
21256,APF0000n4v,1,1
2643,APF00002a2,1,1
3172,APF00002v3,0,1
12038,APF0000cgg,1,0
28040,APF0000vla,0,1
9788,APF0000aeb,1,1
25145,APF0000rqm,1,1
28862,APF0000wee,1,1
6682,APF000078d,0,1
12228,APF0000cmk,1,0
11450,APF0000bvq,1,1
20603,APF0000mi2,0,1
24273,APF0000qqj,0,1
11337,APF0000bsg,1,1
2370,APF0000201,1,1
12432,APF0000cti,1,0
20902,APF0000mtw,1,1
991,APF00000ud,1,1
13457,APF0000e45,0,1
16817,APF0000i64,1,1
13241,APF0000dw0,0,1
22925,APF0000pg8,1,0
26186,APF0000swv,1,1
1979,APF00001o8,1,0
22513,APF0000p3i,1,1
28829,APF0000wdh,1,1
26879,APF0000tmn,0,1
20514,APF0000m8o,1,0
26572,APF0000tcw,1,0
24943,APF0000rkt,1,1
20544,APF0000mc7,1,0
28368,APF0000w0m,1,1
7136,APF00007md,0,1
22921,APF0000pg3,1,1
27799,APF0000v8t,0,1
12507,APF0000cw2,1,0
20025,APF0000l24,0,1
24305,APF0000qrp,0,1
19392,APF0000kjh,0,1
13438,APF0000e2u,1,1
7357,APF00007si,1,1
19184,APF0000kde,0,1
19493,APF0000kmg,0,1
9123,APF00009s9,1,1
9457,APF0000a3q,1,0
10513,APF0000b54,1,1
